Year,Fips,Data
2008,31117,12.9
2008,31119,12.1
2008,31121,10.1
2008,31123,13.5
2008,31125,13
2008,31127,11.8
2008,31129,13.2
2008,31131,9.6
2008,31133,12.9
2008,31135,10.7
2008,31137,10.4
2008,31139,9.8
2008,31141,7.7
2008,31143,7.8
2008,31145,10.6
2008,31147,10.9
2008,31149,17.6
2008,31151,9.8
2008,31153,5.4
2008,31155,7.4
2008,31157,14
2008,31159,7.7
2008,31161,15.6
2008,31163,12.3
2008,31165,13.1
2008,31167,8.7
2008,31169,10.9
2008,31171,13.2
2008,31173,28.2
2008,31175,12.6
2008,31177,6.7
2008,31179,12.1
2008,31181,11.5
2008,31183,18.7
2008,31185,9.7
2008,32000,11.2
2008,32001,10.6
2008,32003,11.1
2008,32005,8
2008,32007,7.5
2008,32009,14.3
2008,32011,10
2008,32013,10.2
2008,32015,9.9
2008,32017,13.9
2008,32019,9.6
2008,32021,15.9
2008,32023,15.8
2008,32027,18.1
2008,32029,5.2
2008,32031,12.2
2008,32033,13.5
2008,32510,11.3
2008,33000,7.8
2008,33001,9.1
2008,33003,9.2
2008,33005,10.3
2008,33007,13
2008,33009,10.6
2008,33011,7
2008,33013,8.6
2008,33015,4.8
2008,33017,10.7
2008,33019,9.9
2008,34000,8.7
2008,34001,11.1
2008,34003,5.3
2008,34005,5.4
2008,34007,11.2
2008,34009,8.9
2008,34011,13.4
2008,34013,14.5
2008,34015,6.9
2008,34017,14.9
2008,34019,3.7
2008,34021,9
2008,34023,7.1
2008,34025,5.9
2008,34027,4
2008,34029,8.6
2008,34031,13.9
2008,34033,10.5
2008,34035,3.6
2008,34037,4.6
2008,34039,8.8
2008,34041,6.7
2008,35000,17
2008,35001,14.3
2008,35003,20.7
2008,35005,21.2
2008,35006,24.2
2008,35007,16.6
2008,35009,17.9
2008,35011,18
2008,35013,23.3
2008,35015,15.3
2008,35017,19
2008,35019,23.7
2008,35021,15.2
2008,35023,21.3
2008,35025,15.5
2008,35027,15.4
2008,35028,3.1
2008,35029,28
2008,35031,30.8
2008,35033,23
2008,35035,18
2008,35037,19.9
2008,35039,17.2
2008,35041,21.2
2008,35043,11
2008,35045,14.4
2008,35047,25.6
2008,35049,12.3
2008,35051,23.9
2008,35053,27.3
2008,35055,18.1
2008,35057,21.4
2008,35059,16
2008,35061,15.7
2008,36000,13.7
2008,36001,12.3
2008,36003,17.2
2008,36005,27.3
2008,36007,14.2
2008,36009,14.8
2008,36011,12.5
2008,36013,17.7
2008,36015,16.1
2008,36017,14.2
2008,36019,14.4
2008,36021,10.5
2008,36023,15.3
2008,36025,16.5
2008,36027,8.7
2008,36029,13.5
2008,36031,13
2008,36033,16.2
2008,36035,14.6
2008,36037,10.6
2008,36039,12.1
2008,36041,10.5
2008,36043,14
2008,36045,14.6
2008,36047,21.1
2008,36049,13.5
2008,36051,10.8
2008,36053,12.5
2008,36055,13.1
2008,36057,16.7
2008,36059,4.9
2008,36061,16.9
2008,36063,12.1
2008,36065,14.2
2008,36067,11.7
2008,36069,9.8
2008,36071,9.7
2008,36073,13.9
2008,36075,15.9
2008,36077,17.3
2008,36079,4.9
2008,36081,12.3
2008,36083,10.3
2008,36085,10.3
2008,36087,10.4
2008,36089,17.2
2008,36091,7.4
2008,36093,11.6
2008,36095,10.9
2008,36097,12.4
2008,36099,11.9
2008,36101,13.5
2008,36103,5.6
2008,36105,16.4
2008,36107,9.1
2008,36109,17.3
2008,36111,12.1
2008,36113,10.5
2008,36115,10.6
2008,36117,9.9
2008,36119,8.4
2008,36121,11.4
2008,36123,14.5
2008,37000,14.6
2008,37001,15.8
2008,37003,12.7
2008,37005,18.5
2008,37007,23.4
2008,37009,15.8
2008,37011,17.6
2008,37013,19.1
2008,37015,23.3
2008,37017,24
2008,37019,11.9
2008,37021,13.9
2008,37023,15.5
2008,37025,9.9
2008,37027,15.4
2008,37029,8.7
2008,37031,11.8
2008,37033,18.9
2008,37035,13.8
2008,37037,10.3
2008,37039,17.9
2008,37041,18.5
2008,37043,15.2
2008,37045,17.5
2008,37047,21.9
2008,37049,14.9
2008,37051,15.8
2008,37053,9.7
2008,37055,9.3
2008,37057,14.5
2008,37059,10.8
2008,37061,20.5
2008,37063,13.8
2008,37065,22.6
2008,37067,14.9
2008,37069,14.1
2008,37071,15.1
2008,37073,15.7
2008,37075,17.7
2008,37077,13.7
2008,37079,21.7
2008,37081,13.6
2008,37083,23.7
2008,37085,15.2
2008,37087,14.5
2008,37089,12.7
2008,37091,22.7
2008,37093,19.6
2008,37095,22.4
2008,37097,11.6
2008,37099,16.9
2008,37101,12.7
2008,37103,18
2008,37105,13.9
2008,37107,23.5
2008,37109,12.4
2008,37111,14.6
2008,37113,13.8
2008,37115,17.7
2008,37117,23.4
2008,37119,10.9
2008,37121,17.2
2008,37123,19.6
2008,37125,11.6
2008,37127,15.5
2008,37129,14
2008,37131,26.6
2008,37133,14.8
2008,37135,13.9
2008,37137,16.3
2008,37139,17.3
2008,37141,14.8
2008,37143,18.1
2008,37145,13.7
2008,37147,22
2008,37149,12.3
2008,37151,14.1
2008,37153,23.7
2008,37155,30.4
2008,37157,16.2
2008,37159,15.6
2008,37161,16.8
2008,37163,22.1
2008,37165,27.6
2008,37167,12.7
2008,37169,14.9
2008,37171,15.9
2008,37173,16.1
2008,37175,12.4
2008,37177,26.9
2008,37179,8.6
2008,37181,25.7
2008,37183,9.2
2008,37185,24.4
2008,37187,23.2
2008,37189,18.9
2008,37191,18.3
2008,37193,20.9
2008,37195,21
2008,37197,13.8
2008,37199,18.4
2008,38000,11.5
2008,38001,11.1
2008,38003,11.7
2008,38005,27.9
2008,38007,11.4
2008,38009,11.6
2008,38011,8.2
2008,38013,10.4
2008,38015,8.9
2008,38017,10
2008,38019,10.9
2008,38021,12.9
2008,38023,11.6
2008,38025,12.2
2008,38027,13.1
2008,38029,13.3
2008,38031,9
2008,38033,13.2
2008,38035,15.2
2008,38037,17.1
2008,38039,10.6
2008,38041,13.1
2008,38043,14.3
2008,38045,11.3
2008,38047,13
2008,38049,13.7
2008,38051,13.1
2008,38053,14.4
2008,38055,11.1
2008,38057,7.2
2008,38059,9.5
2008,38061,14
2008,38063,10.3
2008,38065,10.2
2008,38067,8.4
2008,38069,12.3
2008,38071,12.6
2008,38073,9.6
2008,38075,8.8
2008,38077,9.3
2008,38079,27.9
2008,38081,7.1
2008,38083,17.9
2008,38085,37.8
2008,38087,11.6
2008,38089,10.2
2008,38091,7.4
2008,38093,11.6
2008,38095,10
2008,38097,8.6
2008,38099,11
2008,38101,9.8
2008,38103,12.3
2008,38105,9.9
2008,39000,13.3
2008,39001,21.9
2008,39003,14.7
2008,39005,12
2008,39007,15.6
2008,39009,29.6
2008,39011,7.8
2008,39013,16.1
2008,39015,13.2
2008,39017,11.9
2008,39019,12.5
2008,39021,11.8
2008,39023,13.8
2008,39025,8.8
2008,39027,10.9
2008,39029,14.5
2008,39031,13.2
2008,39033,12.6
2008,39035,15.9
2008,39037,9.8
2008,39039,9.8
2008,39041,4.9
2008,39043,12
2008,39045,8.9
2008,39047,13.1
2008,39049,15.1
2008,39051,7.8
2008,39053,20.3
2008,39055,6.9
2008,39057,10.7
2008,39059,17.1
2008,39061,13.6
2008,39063,9.8
2008,39065,14.7
2008,39067,17.7
2008,39069,8.6
2008,39071,12.9
2008,39073,15.6
2008,39075,10.8
2008,39077,13.7
2008,39079,20.7
2008,39081,17.9
2008,39083,13.2
2008,39085,8.5
2008,39087,18.2
2008,39089,10.2
2008,39091,10.8
2008,39093,12.3
2008,39095,18.6
2008,39097,11
2008,39099,16.7
2008,39101,16.9
2008,39103,5.8
2008,39105,20.1
2008,39107,7.2
2008,39109,7.9
2008,39111,15
2008,39113,15
2008,39115,21.1
2008,39117,11.1
2008,39119,16.9
2008,39121,16.5
2008,39123,9
2008,39125,11
2008,39127,15.8
2008,39129,12.4
2008,39131,19.6
2008,39133,11.8
2008,39135,8.4
2008,39137,7.6
2008,39139,14.7
2008,39141,16.3
2008,39143,10
2008,39145,20.2
2008,39147,11.1
2008,39149,9.2
2008,39151,12.4
2008,39153,12.5
2008,39155,15.5
2008,39157,11.4
2008,39159,7.1
2008,39161,8.1
2008,39163,23
2008,39165,6.6
2008,39167,16.9
2008,39169,11.1
2008,39171,9.7
2008,39173,10.1
2008,39175,8.4
2008,40000,15.7
2008,40001,22.9
2008,40003,17
2008,40005,20.8
2008,40007,10.9
2008,40009,15.8
2008,40011,22.6
2008,40013,20.3
2008,40015,21.3
2008,40017,8.5
2008,40019,16.4
2008,40021,25.3
2008,40023,24.7
2008,40025,16.3
2008,40027,11.4
2008,40029,22.2
2008,40031,18.3
2008,40033,16.8
2008,40035,19.2
2008,40037,12.7
2008,40039,18
2008,40041,19.9
2008,40043,12.9
2008,40045,12.4
2008,40047,16.7
2008,40049,15.6
2008,40051,16.3
2008,40053,13.6
2008,40055,23.2
2008,40057,27.5
2008,40059,10.3
2008,40061,20.3
2008,40063,24.3
2008,40065,17.2
2008,40067,22.3
2008,40069,20.3
2008,40071,17.2
2008,40073,11.8
2008,40075,19.2
2008,40077,17.5
2008,40079,21
2008,40081,14.2
2008,40083,13.9
2008,40085,14.2
2008,40087,10
2008,40089,25.6
2008,40091,20.8
2008,40093,9.8
2008,40095,17.1
2008,40097,17.3
2008,40099,16.8
2008,40101,19.7
2008,40103,13.7
2008,40105,17.1
2008,40107,23.7
2008,40109,16.1
2008,40111,20.3
2008,40113,13.1
2008,40115,19.6
2008,40117,15.8
2008,40119,18.7
2008,40121,17.2
2008,40123,19.4
2008,40125,16.5
2008,40127,25.8
2008,40129,11.5
2008,40131,10
2008,40133,22
2008,40135,20.7
2008,40137,13
2008,40139,12.2
2008,40141,21.9
2008,40143,13.6
2008,40145,11
2008,40147,13.2
2008,40149,14.9
2008,40151,16.6
2008,40153,12.8
2008,41000,13.5
2008,41001,16.9
2008,41003,15.6
2008,41005,9.2
2008,41007,13.3
2008,41009,11.3
2008,41011,17.8
2008,41013,12.6
2008,41015,14.8
2008,41017,10.4
2008,41019,14.2
2008,41021,11.6
2008,41023,15.2
2008,41025,15.9
2008,41027,13.2
2008,41029,16
2008,41031,16.4
2008,41033,19.4
2008,41035,17
2008,41037,17.9
2008,41039,15.7
2008,41041,16.7
2008,41043,14
2008,41045,21.3
2008,41047,15.8
2008,41049,14.2
2008,41051,14.1
2008,41053,11.9
2008,41055,16.3
2008,41057,15.6
2008,41059,15.2
2008,41061,15
2008,41063,13.9
2008,41065,17.1
2008,41067,9.5
2008,41069,16.8
2008,41071,12.5
2008,42000,12.1
2008,42001,7.8
2008,42003,12.4
2008,42005,10.9
2008,42007,11.6
2008,42009,13.2
2008,42011,11.3
2008,42013,14.3
2008,42015,15.2
2008,42017,5.1
2008,42019,8.8
2008,42021,15.5
2008,42023,13
2008,42025,11
2008,42027,14.8
2008,42029,5.8
2008,42031,14.4
2008,42033,16
2008,42035,16
2008,42037,14.4
2008,42039,15.9
2008,42041,7.6
2008,42043,10.8
2008,42045,9.1
2008,42047,9.4
2008,42049,14.6
2008,42051,20.8
2008,42053,24.2
2008,42055,8.5
2008,42057,12.9
2008,42059,16.6
2008,42061,13.5
2008,42063,16.2
2008,42065,12.6
2008,42067,10.7
2008,42069,13.1
2008,42071,9.2
2008,42073,13.5
2008,42075,9.3
2008,42077,10.2
2008,42079,14.1
2008,42081,13.8
2008,42083,17.7
2008,42085,13.8
2008,42087,13.1
2008,42089,10.1
2008,42091,6.2
2008,42093,10.5
2008,42095,8.7
2008,42097,13.3
2008,42099,9.3
2008,42101,23.8
2008,42103,8.8
2008,42105,14.4
2008,42107,12.4
2008,42109,11.2
2008,42111,14.3
2008,42113,14.1
2008,42115,12.2
2008,42117,15.9
2008,42119,13.6
2008,42121,15.4
2008,42123,11.4
2008,42125,10.3
2008,42127,13.4
2008,42129,10
2008,42131,11.9
2008,42133,8
2008,44000,12.1
2008,44001,8.6
2008,44003,8.1
2008,44005,8.9
2008,44007,14.6
2008,44009,8.2
2008,45000,15.7
2008,45001,17.6
2008,45003,16.3
2008,45005,41.8
2008,45007,14.3
2008,45009,28
2008,45011,22
2008,45013,10.1
2008,45015,14
2008,45017,17.2
2008,45019,15.4
2008,45021,17.6
2008,45023,19.7
2008,45025,20.6
2008,45027,25
2008,45029,21.1
2008,45031,21.9
2008,45033,23.9
2008,45035,10.1
2008,45037,19.5
2008,45039,21.7
2008,45041,18.2
2008,45043,17.9
2008,45045,13.8
2008,45047,16.8
2008,45049,23.4
2008,45051,14.5
2008,45053,19.8
2008,45055,13.9
2008,45057,16.9
2008,45059,18.3
2008,45061,27.6
2008,45063,10.6
2008,45065,19.5
2008,45067,24.1
2008,45069,27.5
2008,45071,16.5
2008,45073,16.1
2008,45075,23.8
2008,45077,16.5
2008,45079,14.3
2008,45081,16.7
2008,45083,14
2008,45085,19.5
2008,45087,18
2008,45089,30.5
2008,45091,12
2008,46000,12.7
2008,46003,11.8
2008,46005,11
2008,46007,33.8
2008,46009,14.2
2008,46011,12.5
2008,46013,11.4
2008,46015,12.9
2008,46017,37.7
2008,46019,14.5
2008,46021,11.6
2008,46023,22.8
2008,46025,12.9
2008,46027,20.7
2008,46029,10.3
2008,46031,34.9
2008,46033,10.3
2008,46035,12
2008,46037,13.5
2008,46039,9.4
2008,46041,27.5
2008,46043,13.2
2008,46045,11.3
2008,46047,15
2008,46049,13.4
2008,46051,10.2
2008,46053,17.7
2008,46055,11.1
2008,46057,10.7
2008,46059,10.2
2008,46061,7.6
2008,46063,12.3
2008,46065,9.3
2008,46067,12.2
2008,46069,13.1
2008,46071,32.4
2008,46073,14.1
2008,46075,14.5
2008,46077,8.9
2008,46079,10.2
2008,46081,12.1
2008,46083,4
2008,46085,21.6
2008,46087,8.6
2008,46089,15.4
2008,46091,13.3
2008,46093,9.5
2008,46095,34.3
2008,46097,11.8
2008,46099,8.6
2008,46101,9.4
2008,46103,13.5
2008,46105,15
2008,46107,10.6
2008,46109,18.1
2008,46111,13.5
2008,46113,46
2008,46115,12.4
2008,46117,9
2008,46119,8.2
2008,46121,40.1
2008,46123,18.5
2008,46125,8
2008,46127,6.2
2008,46129,16.1
2008,46135,11.2
2008,46137,54.4
2008,47000,15.5
2008,47001,15.4
2008,47003,16.7
2008,47005,18.5
2008,47007,23.9
2008,47009,10.8
2008,47011,13.2
2008,47013,22.8
2008,47015,15.3
2008,47017,17.4
2008,47019,21.5
2008,47021,9
2008,47023,16.3
2008,47025,20.8
2008,47027,21.4
2008,47029,20.6
2008,47031,17.1
2008,47033,18.2
2008,47035,15.5
2008,47037,16.9
2008,47039,18.2
2008,47041,19.7
2008,47043,13.8
2008,47045,17.7
2008,47047,12.7
2008,47049,23.5
2008,47051,17.2
2008,47053,17.1
2008,47055,16.3
2008,47057,19.5
2008,47059,17.8
2008,47061,29.5
2008,47063,16.8
2008,47065,14.1
2008,47067,30.8
2008,47069,22.8
2008,47071,20.4
2008,47073,20.3
2008,47075,21.9
2008,47077,16.6
2008,47079,16.8
2008,47081,18
2008,47083,19.6
2008,47085,14.1
2008,47087,22.4
2008,47089,16.5
2008,47091,25.8
2008,47093,14.3
2008,47095,37.8
2008,47097,23.6
2008,47099,15.5
2008,47101,19.6
2008,47103,16
2008,47105,11.1
2008,47107,16.3
2008,47109,18.9
2008,47111,20.3
2008,47113,15.4
2008,47115,15.7
2008,47117,14.4
2008,47119,14
2008,47121,20.8
2008,47123,17.4
2008,47125,13.3
2008,47127,11.6
2008,47129,20.9
2008,47131,16.7
2008,47133,17.9
2008,47135,19
2008,47137,19.8
2008,47139,17.2
2008,47141,17.9
2008,47143,17.9
2008,47145,15.5
2008,47147,11.1
2008,47149,10.2
2008,47151,24.8
2008,47153,16
2008,47155,13.2
2008,47157,18
2008,47159,12.9
2008,47161,14.9
2008,47163,14.1
2008,47165,8.7
2008,47167,13.7
2008,47169,15.1
2008,47171,17
2008,47173,19.3
2008,47175,18.9
2008,47177,19.6
2008,47179,14
2008,47181,20.7
2008,47183,21
2008,47185,19.2
2008,47187,5
2008,47189,8.5
2008,48000,15.8
2008,48001,21.2
2008,48003,13.4
2008,48005,20.1
2008,48007,19.3
2008,48009,8.5
2008,48011,10
2008,48013,18.2
2008,48015,10.6
2008,48017,17.4
2008,48019,13.2
2008,48021,13
2008,48023,18
2008,48025,28.9
2008,48027,13.4
2008,48029,17.1
2008,48031,10.6
2008,48033,9
2008,48035,13.9
2008,48037,19.3
2008,48039,9.6
2008,48041,25.2
2008,48043,17.1
2008,48045,15.3
2008,48047,32.8
2008,48049,17.2
2008,48051,15.5
2008,48053,12.9
2008,48055,15.1
2008,48057,15.7
2008,48059,14.7
2008,48061,33.5
2008,48063,17.1
2008,48065,8.5
2008,48067,18.2
2008,48069,19.9
2008,48071,9.1
2008,48073,22.2
2008,48075,25.4
2008,48077,11
2008,48079,22.3
2008,48081,15
2008,48083,22
2008,48085,6.4
2008,48087,20.4
2008,48089,17.9
2008,48091,8.5
2008,48093,18.3
2008,48095,25.4
2008,48097,11.9
2008,48099,14.7
2008,48101,21.3
2008,48103,10.6
2008,48105,13.5
2008,48107,23.6
2008,48109,23.7
2008,48111,13.6
2008,48113,17.3
2008,48115,21.7
2008,48117,19.3
2008,48119,19.4
2008,48121,6.5
2008,48123,19.3
2008,48125,26.8
2008,48127,33.4
2008,48129,17.4
2008,48131,26.5
2008,48133,18.9
2008,48135,15.5
2008,48137,22.2
2008,48139,9.8
2008,48141,25.2
2008,48143,18.8
2008,48145,24.2
2008,48147,16.3
2008,48149,11.9
2008,48151,15.6
2008,48153,21.9
2008,48155,17.5
2008,48157,8
2008,48159,15.4
2008,48161,14.5
2008,48163,28.2
2008,48165,17.2
2008,48167,11.9
2008,48169,22.1
2008,48171,9.6
2008,48173,9
2008,48175,14.2
2008,48177,19.2
2008,48179,14.7
2008,48181,12.3
2008,48183,14.1
2008,48185,15
2008,48187,10.6
2008,48189,19.1
2008,48191,24.6
2008,48193,13.6
2008,48195,12
2008,48197,17.6
2008,48199,13.2
2008,48201,15.3
2008,48203,14.8
2008,48205,10.4
2008,48207,22.2
2008,48209,14.2
2008,48211,8.7
2008,48213,15.4
2008,48215,34.8
2008,48217,16.3
2008,48219,17.6
2008,48221,10.1
2008,48223,15.8
2008,48225,26.1
2008,48227,21.2
2008,48229,30.1
2008,48231,14.4
2008,48233,11.7
2008,48235,9.4
2008,48237,14.9
2008,48239,13.4
2008,48241,20.5
2008,48243,12.2
2008,48245,17.3
2008,48247,22.8
2008,48249,21.6
2008,48251,9.4
2008,48253,23.6
2008,48255,27.5
2008,48257,9.9
2008,48259,7.7
2008,48261,16.4
2008,48263,11.4
2008,48265,13.3
2008,48267,17.4
2008,48269,12.3
2008,48271,21.5
2008,48273,24.2
2008,48275,21.1
2008,48277,17.4
2008,48279,21.3
2008,48281,14.7
2008,48283,29.1
2008,48285,13.1
2008,48287,12.9
2008,48289,14.8
2008,48291,16.3
2008,48293,18.1
2008,48295,12.2
2008,48297,17.8
2008,48299,12.8
2008,48301,14.3
2008,48303,15.7
2008,48305,19.6
2008,48307,22.7
2008,48309,20.1
2008,48311,13.6
2008,48313,21.8
2008,48315,21.6
2008,48317,15.9
2008,48319,13.9
2008,48321,18
2008,48323,26.5
2008,48325,16.8
2008,48327,20.8
2008,48329,10.1
2008,48331,16.5
2008,48333,18.3
2008,48335,26.2
2008,48337,14.2
2008,48339,9.4
2008,48341,13.6
2008,48343,17.6
2008,48345,19
2008,48347,21.3
2008,48349,18.5
2008,48351,22.3
2008,48353,20.7
2008,48355,17.4
2008,48357,12
2008,48359,13.5
2008,48361,13.6
2008,48363,14
2008,48365,13.9
2008,48367,10.3
2008,48369,14.2
2008,48371,20.5
2008,48373,15.5
2008,48375,22.5
2008,48377,21.3
2008,48379,15.6
2008,48381,7.8
2008,48383,9
2008,48385,18.8
2008,48387,18.8
2008,48389,27.5
2008,48391,15.5
2008,48393,6.7
2008,48395,20.5
2008,48397,6.2
2008,48399,18.4
2008,48401,15.9
2008,48403,15.6
2008,48405,24.2
2008,48407,19.1
2008,48409,17.1
2008,48411,21.2
2008,48413,14.6
2008,48415,18.3
2008,48417,11.5
2008,48419,23.5
2008,48421,14.2
2008,48423,13.1
2008,48425,9.4
2008,48427,36.8
2008,48429,17.5
2008,48431,11.5
2008,48433,16.7
2008,48435,11.4
2008,48437,19.6
2008,48439,12.1
2008,48441,16
2008,48443,20.3
2008,48445,25
2008,48447,14.3
2008,48449,15.2
2008,48451,14.7
2008,48453,14.4
2008,48455,20.8
2008,48457,20.2
2008,48459,14.5
2008,48461,14.8
2008,48463,23.8
2008,48465,20.5
2008,48467,15.5
2008,48469,15.4
2008,48471,23.5
2008,48473,15.5
2008,48475,16.4
2008,48477,13.6
2008,48479,26.6
2008,48481,16.3
2008,48483,12
2008,48485,13.9
2008,48487,15.9
2008,48489,30.6
2008,48491,6.2
2008,48493,11.1
2008,48495,14.5
2008,48497,9.7
2008,48499,14.5
2008,48501,12.9
2008,48503,15.2
2008,48505,26.2
2008,48507,33.5
2008,49000,9.7
2008,49001,9.7
2008,49003,7.8
2008,49005,11.8
2008,49007,13.3
2008,49009,7.9
2008,49011,6.1
2008,49013,12.4
2008,49015,12
2008,49017,10.9
2008,49019,14.2
2008,49021,15.3
2008,49023,10.1
2008,49025,10
2008,49027,12.7
2008,49029,4
2008,49031,16.7
2008,49033,9
2008,49035,8.8
2008,49037,28.1
2008,49039,15.3
2008,49041,11.4
2008,49043,5.4
2008,49045,7.2
2008,49047,10.1
2008,49049,11.8
2008,49051,5.9
2008,49053,9.6
2008,49055,13
2008,49057,10.5
2008,50000,10.4
2008,50001,9.5
2008,50003,12.2
2008,50005,11.8
2008,50007,9.6
2008,50009,14.8
2008,50011,9.9
2008,50013,8.4
2008,50015,10.1
2008,50017,10.9
2008,50019,14.3
2008,50021,11.6
2008,50023,9.7
2008,50025,9.8
2008,50027,9.3
2008,51000,10.2
2008,51001,20.6
2008,51003,6.8
2008,51005,12.6
2008,51007,9.6
2008,51009,12.5
2008,51011,13
2008,51013,6.7
2008,51015,8.2
2008,51017,9.6
2008,51019,7.7
2008,51021,14.6
2008,51023,6.4
2008,51025,22.2
2008,51027,23
2008,51029,19.4
2008,51031,12.1
2008,51033,9.3
2008,51035,15.7
2008,51036,11.2
2008,51037,17.2
2008,51041,5.8
2008,51043,7.6
2008,51045,11.2
2008,51047,8.1
2008,51049,15.8
2008,51051,21.8
2008,51053,11.3
2008,51057,13
2008,51059,4.9
2008,51061,6.1
2008,51063,11.9
2008,51065,6.7
2008,51067,13.2
2008,51069,7.3
2008,51071,12.5
2008,51073,9.1
2008,51075,6.4
2008,51077,17.7
2008,51079,7.3
2008,51081,24.1
2008,51083,19.5
2008,51085,4.6
2008,51087,8.4
2008,51089,16.2
2008,51091,12.8
2008,51093,7.8
2008,51095,6
2008,51097,12.3
2008,51099,6.2
2008,51101,6.5
2008,51103,13.2
2008,51105,23.3
2008,51107,3.1
2008,51109,9.6
2008,51111,21.5
2008,51113,10.7
2008,51115,8.7
2008,51117,17.4
2008,51119,12.4
2008,51121,20.6
2008,51125,13.2
2008,51127,5.6
2008,51131,19.5
2008,51133,13
2008,51135,20.6
2008,51137,8.2
2008,51139,14.2
2008,51141,17.1
2008,51143,14.4
2008,51145,5.8
2008,51147,23.7
2008,51149,10.5
2008,51153,5.3
2008,51155,15.4
2008,51157,8.2
2008,51159,18.4
2008,51161,6.5
2008,51163,11.6
2008,51165,9.2
2008,51167,19.4
2008,51169,17.3
2008,51171,9.8
2008,51173,18.1
2008,51175,17.5
2008,51177,6.4
2008,51179,4.8
2008,51181,11.6
2008,51183,20.7
2008,51185,17.6
2008,51187,10.1
2008,51191,14.2
2008,51193,14.7
2008,51195,21.5
2008,51197,14
2008,51199,4.4
2008,51510,8
2008,51515,18
2008,51520,21.3
2008,51530,13.3
2008,51540,21.8
2008,51550,7.9
2008,51570,7.4
2008,51580,15.2
2008,51590,20.8
2008,51595,20.7
2008,51600,5.6
2008,51610,3.1
2008,51620,19.4
2008,51630,15.4
2008,51640,20.7
2008,51650,14.2
2008,51660,28.8
2008,51670,17.9
2008,51678,22.4
2008,51680,19.8
2008,51683,8.7
2008,51685,6.3
2008,51690,23.1
2008,51700,13.2
2008,51710,19.5
2008,51720,20.8
2008,51730,20.1
2008,51735,4.4
2008,51740,17.9
2008,51750,26.7
2008,51760,25.1
2008,51770,17.8
2008,51775,9.3
2008,51790,13.2
2008,51800,10.8
2008,51810,7
2008,51820,13.3
2008,51830,18.7
2008,51840,12.8
2008,53000,11.3
2008,53001,17.9
2008,53003,16.3
2008,53005,12.5
2008,53007,12
2008,53009,13.6
2008,53011,9.9
2008,53013,14.4
2008,53015,14.8
2008,53017,13.1
2008,53019,21.1
2008,53021,17.4
2008,53023,14.1
2008,53025,16.1
2008,53027,15.9
2008,53029,8.2
2008,53031,12.4
2008,53033,9.2
2008,53035,10.1
2008,53037,17
2008,53039,16.8
2008,53041,13.4
2008,53043,12.9
2008,53045,14.2
2008,53047,19.6
2008,53049,16.3
2008,53051,18.8
2008,53053,11.3
2008,53055,8.9
2008,53057,11.4
2008,53059,12.2
2008,53061,8
2008,53063,13.9
2008,53065,15
2008,53067,9.7
2008,53069,11.1
2008,53071,17.7
2008,53073,14.3
2008,53075,23.7
2008,53077,18.6
2008,54000,17.4
2008,54001,21.3
2008,54003,11.2
2008,54005,21.3
2008,54007,21.1
2008,54009,11.8
2008,54011,20.6
2008,54013,21.3
2008,54015,24.7
2008,54017,21.3
2008,54019,20.2
2008,54021,24.3
2008,54023,15.8
2008,54025,17.6
2008,54027,14.9
2008,54029,14.6
2008,54031,13.9
2008,54033,17.9
2008,54035,15.8
2008,54037,9.9
2008,54039,15.8
2008,54041,19
2008,54043,24.4
2008,54045,23.1
2008,54047,32.8
2008,54049,18.8
2008,54051,16.9
2008,54053,18.1
2008,54055,22
2008,54057,13.8
2008,54059,24.6
2008,54061,16.3
2008,54063,17
2008,54065,12.1
2008,54067,18.1
2008,54069,15.7
2008,54071,14
2008,54073,13.2
2008,54075,16.8
2008,54077,16.6
2008,54079,9
2008,54081,19.6
2008,54083,17.7
2008,54085,17.1
2008,54087,21.6
2008,54089,25.4
2008,54091,17.2
2008,54093,15.9
2008,54095,16.6
2008,54097,20.8
2008,54099,17.6
2008,54101,27.9
2008,54103,17.6
2008,54105,19.1
2008,54107,16.2
2008,54109,22.3
2008,55000,10.5
2008,55001,13.6
2008,55003,14.9
2008,55005,11.6
2008,55007,12.1
2008,55009,8.8
2008,55011,10
2008,55013,14.1
2008,55015,5.2
2008,55017,10.9
2008,55019,13.7
2008,55021,7.5
2008,55023,12
2008,55025,11.1
2008,55027,7.9
2008,55029,8.8
2008,55031,11.7
2008,55033,14.2
2008,55035,11.8
2008,55037,12.5
2008,55039,8
2008,55041,15.7
2008,55043,12.8
2008,55045,7.7
2008,55047,8.9
2008,55049,8
2008,55051,13.7
2008,55053,12.6
2008,55055,7.5
2008,55057,13.2
2008,55059,9.7
2008,55061,7.8
2008,55063,12
2008,55065,9.2
2008,55067,12.6
2008,55069,9.2
2008,55071,8.6
2008,55073,7.9
2008,55075,12.3
2008,55077,10.9
2008,55078,25.2
2008,55079,17
2008,55081,12.8
2008,55083,10.7
2008,55085,10.3
2008,55087,6.9
2008,55089,4.2
2008,55091,9.7
2008,55093,8.6
2008,55095,9.6
2008,55097,11.3
2008,55099,12.1
2008,55101,10.3
2008,55103,11.5
2008,55105,11.3
2008,55107,14.2
2008,55109,5.2
2008,55111,8
2008,55113,15.3
2008,55115,10.3
2008,55117,7.4
2008,55119,12.1
2008,55121,9.6
2008,55123,14.4
2008,55125,11.5
2008,55127,10.3
2008,55129,12.2
2008,55131,4.9
